app	version	sdk_min	sdk_trg	method	fromLine	toLine	apis	alternative	ruleCheck	warning	message	confidence
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextView.setCompoundDrawablesRelativeWithIntrinsicBounds(Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;)V	-1	-1	android.widget.TextView.setCompoundDrawablesRelativeWithIntrinsicBounds(Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;)V	android.widget.TextView.setCompoundDrawablesWithIntrinsicBounds(Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;)V	SDK_INT <= 16	BackwardImprovement	"If you want to support older versions (<= 16), add a check and handle using these APIs: android.widget.TextView.setCompoundDrawablesWithIntrinsicBounds(Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;)V"	3.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.ActivityCompat.invalidateOptionsMenu(Landroid/app/Activity;)Z	-1	-1	android.app.Activity.invalidateOptionsMenu()V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	3.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.coordinatorlayout.widget.CoordinatorLayout.setFitsSystemWindows(Z)V	-1	-1	android.view.View.setFitsSystemWindows(Z)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	3.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.fragment.app.FragmentActivity.supportInvalidateOptionsMenu()V	-1	-1	android.app.Activity.invalidateOptionsMenu()V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	3.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AlertController$AlertParams.createListView(Landroidx/appcompat/app/AlertController;)V	-1	-1	android.widget.AbsListView.setChoiceMode(I)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AlertController$AlertParams.createListView(Landroidx/appcompat/app/AlertController;)V	-1	-1	android.widget.AbsListView.setChoiceMode(I)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$6.run()V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$6.run()V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.view.SupportMenuInflater$MenuState.setItem(Landroid/view/MenuItem;)V	-1	-1	android.view.MenuItem.setShowAsAction(I)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AbsActionBarView.setupAnimatorToVisibility(IJ)Landroidx/core/view/ViewPropertyAnimatorCompat;	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ScrollingTabContainerView.animateToVisibility(I)V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.TooltipCompatHandler.onHover(Landroid/view/View;Landroid/view/MotionEvent;)Z	-1	-1	android.view.accessibility.AccessibilityManager.isTouchExplorationEnabled()Z		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.NotificationManagerCompat.cancel(Ljava/lang/String;I)V	-1	-1	android.app.NotificationManager.cancel(Ljava/lang/String;I)V	android.app.NotificationManager.cancel(I)V	SDK_INT <= 4	BackwardImprovement	"If you want to support older versions (<= 4), add a check and handle using these APIs: android.app.NotificationManager.cancel(I)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.NotificationManagerCompat.notify(Ljava/lang/String;ILandroid/app/Notification;)V	-1	-1	android.app.NotificationManager.notify(Ljava/lang/String;ILandroid/app/Notification;)V	android.app.NotificationManager.notify(ILandroid/app/Notification;)V	SDK_INT <= 4	BackwardImprovement	"If you want to support older versions (<= 4), add a check and handle using these APIs: android.app.NotificationManager.notify(ILandroid/app/Notification;)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.NotificationManagerCompat.notify(Ljava/lang/String;ILandroid/app/Notification;)V	-1	-1	android.app.NotificationManager.cancel(Ljava/lang/String;I)V	android.app.NotificationManager.cancel(I)V	SDK_INT <= 4	BackwardImprovement	"If you want to support older versions (<= 4), add a check and handle using these APIs: android.app.NotificationManager.cancel(I)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.MenuCompat.setShowAsAction(Landroid/view/MenuItem;I)V	-1	-1	android.view.MenuItem.setShowAsAction(I)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.MenuItemCompat.setShowAsAction(Landroid/view/MenuItem;I)V	-1	-1	android.view.MenuItem.setShowAsAction(I)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat$AccessibilityPaneVisibilityManager.addAccessibilityPane(Landroid/view/View;)V	-1	-1	android.view.View.isAttachedToWindow()Z		SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setAlpha(Landroid/view/View;F)V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setTranslationY(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.tickleInvalidationFlag(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.tickleInvalidationFlag(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.accessibility.AccessibilityManagerCompat.isTouchExplorationEnabled(Landroid/view/accessibility/AccessibilityManager;)Z	-1	-1	android.view.accessibility.AccessibilityManager.isTouchExplorationEnabled()Z		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	2.0
