comparison,version,true_apis,false_apis,napps,keywords
<=,10,"",android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.widget.Scroller.getStartX()I&android.view.View.getMeasuredWidth()I&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.widget.Scroller.startScroll(IIIII)V&android.graphics.Rect.<init>()V&android.view.View.getRight()I&android.view.ViewGroup.findFocus()Landroid/view/View;&android.view.View.getPaddingRight()I&android.widget.Scroller.isFinished()Z&android.view.View.getTop()I&android.support.v4.view.ViewCompat.setLayerType(Landroid/view/View;ILandroid/graphics/Paint;)V&android.widget.Scroller.abortAnimation()V&android.widget.Scroller.getCurrY()I&android.view.View.getId()I&android.graphics.Rect.set(IIII)V&android.content.res.Resources.getResourceName(I)Ljava/lang/String;&android.view.View.getParent()Landroid/view/ViewParent;&android.view.View.getScrollX()I&android.support.v4.view.ViewCompat.postInvalidateOnAnimation(Landroid/view/View;)V&android.view.FocusFinder.getInstance()Landroid/view/FocusFinder;&android.view.View.requestLayout()V&android.support.v4.view.KeyEventCompat.hasModifiers(Landroid/view/KeyEvent;I)Z&android.view.View.getLeft()I&android.view.View.getBottom()I&android.view.ViewParent.getParent()Landroid/view/ViewParent;&android.view.ViewGroup.hasFocus()Z&android.view.View.requestFocus(I)Z&android.view.View.getWidth()I&android.view.View.scrollTo(II)V&android.view.View.playSoundEffect(I)V&android.widget.Scroller.getCurrX()I&android.view.View.getPaddingLeft()I&android.support.v4.view.ViewCompat.postOnAnimation(Landroid/view/View;Ljava/lang/Runnable;)V&android.view.View.getResources()Landroid/content/res/Resources;&android.view.View.offsetLeftAndRight(I)V&android.view.FocusFinder.findNextFocus(Landroid/view/ViewGroup;Landroid/view/View;I)Landroid/view/View;&android.view.View.getWindowToken()Landroid/os/IBinder;&android.view.ViewGroup.getChildCount()I&android.view.View.getScrollY()I&android.view.SoundEffectConstants.getContantForFocusDirection(I)I&android.support.v4.view.KeyEventCompat.hasNoModifiers(Landroid/view/KeyEvent;)Z&android.view.View.requestFocus()Z,1, ||| 
<=,10,"",android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.view.View.getMeasuredWidth()I&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.view.ViewGroup.hasFocus()Z&android.view.View.requestFocus(I)Z&android.view.View.getPaddingRight()I&android.view.ViewGroup.findFocus()Landroid/view/View;&android.view.View.getId()I&android.view.View.getPaddingLeft()I&android.view.View.getResources()Landroid/content/res/Resources;&android.content.res.Resources.getResourceName(I)Ljava/lang/String;&android.view.View.getParent()Landroid/view/ViewParent;&android.view.View.getWindowToken()Landroid/os/IBinder;&android.view.ViewGroup.getChildCount()I,1, ||| 
<=,10,android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V,android.view.View.setTranslationY(F)V,2, ||| 
<=,10,android.view.View.postDelayed(Ljava/lang/Runnable;J)Z,android.view.View.postDelayed(Ljava/lang/Runnable;J)Z&android.animation.ValueAnimator.getFrameDelay()J,1, ||| 
<=,10,"",android.view.View.setAlpha(F)V,5,"v2.5.2  (among: 2, score: 0.1) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.view.View.getVerticalScrollbarPosition()I,1, ||| 
<=,10,"",android.graphics.Canvas.isHardwareAccelerated()Z,2, ||| 
<=,10,"",android.view.ScaleGestureDetector.getPreviousSpanY()F&android.view.ScaleGestureDetector.getCurrentSpanY()F,2, ||| 
<=,10,android.view.ScaleGestureDetector.getScaleFactor()F,android.view.ScaleGestureDetector.getPreviousSpanX()F&android.view.ScaleGestureDetector.getScaleFactor()F&android.view.ScaleGestureDetector.getCurrentSpanX()F,2, ||| 
<=,10,"",android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.view.View.getId()I&android.app.Activity.findViewById(I)Landroid/view/View;&android.view.View.getParent()Landroid/view/ViewParent;&android.view.ViewGroup.getChildCount()I,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.content.res.TypedArray.recycle()V&android.content.Context.obtainStyledAttributes([I)Landroid/content/res/TypedArray;&android.content.res.TypedArray.getDrawable(I)Landroid/graphics/drawable/Drawable;,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.app.Activity.getActionBar()Landroid/app/ActionBar;,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.app.Activity.getActionBar()Landroid/app/ActionBar;&android.widget.ImageView.setImageDrawable(Landroid/graphics/drawable/Drawable;)V,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.app.ActionBar.setDisplayHomeAsUpEnabled(Z)V&android.app.Activity.getActionBar()Landroid/app/ActionBar;,5,"Missing submodule files added  (among: 9, score: 0.011111111111111112) ||| Styling: - text styles - menu - about secion - display loaded file  (among: 9, score: 0.07142857142857142) ||| Settings and Help.  (among: 9, score: 0.1111111111111111) ||| Make it run with API version < 12.  (among: 9, score: 0.25) ||| Help as activity.  (among: 9, score: 0.07142857142857142) ||| donate: home as up  (among: 9, score: 1.0) |||  (among: 9, score: 1.0e-08) ||| "
<=,10,"",android.view.View.getTranslationX()F,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.view.View.getTranslationY()F,1,"Missing submodule files added  (among: 2, score: 0.011111111111111112) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,android.graphics.Canvas.drawColor(I)V&android.graphics.Canvas.drawBitmap(Landroid/graphics/Bitmap;FFLandroid/graphics/Paint;)V&android.graphics.Paint.setColor(I)V,android.graphics.Paint.setColorFilter(Landroid/graphics/ColorFilter;)Landroid/graphics/ColorFilter;&android.graphics.Canvas.isHardwareAccelerated()Z&android.graphics.Canvas.drawColor(I)V&android.graphics.Canvas.drawBitmap(Landroid/graphics/Bitmap;FFLandroid/graphics/Paint;)V&android.graphics.Paint.setColor(I)V,1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.view.View.getSystemUiVisibility()I&android.view.View.setSystemUiVisibility(I)V,1, ||| 
<=,10,"",android.view.Window.setAttributes(Landroid/view/WindowManager$LayoutParams;)V&android.view.Window.getAttributes()Landroid/view/WindowManager$LayoutParams;,1, ||| 
<=,10,"",android.view.View.setTranslationY(F)V&android.view.View.getTop()I&android.view.View.getScrollY()I&android.view.View.isShown()Z,1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,android.util.SparseBooleanArray.size()I&android.util.SparseBooleanArray.valueAt(I)Z&android.widget.AbsListView.getCheckedItemPositions()Landroid/util/SparseBooleanArray;,android.widget.AbsListView.getCheckedItemCount()I,1,"Add restoreCalendarStrategy  (among: 2, score: 0.14285714285714285) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.app.ActivityManager.getLargeMemoryClass()I,2, ||| 
<=,10,android.hardware.Camera.setPreviewDisplay(Landroid/view/SurfaceHolder;)V,android.graphics.SurfaceTexture.<init>(I)V&android.hardware.Camera.setPreviewTexture(Landroid/graphics/SurfaceTexture;)V,2, ||| 
<=,10,android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V,android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V,1,"file formatting  (among: 2, score: 0.022727272727272728) |||  (among: 2, score: 1.0e-08) ||| "
<=,10,"",android.widget.TextView.setTextIsSelectable(Z)V,5,"Add ability to view raw Bitmap images.  (among: 6, score: 0.125) ||| Make more text information selectable  (among: 6, score: 1.0) ||| Allow to select widget name and value to make a copy/paste on post honeycomb  (among: 6, score: 0.16666666666666666) ||| Add button to force send a crash dump (among: 6, score: 0.3333333333333333) ||| Make Console betterer * Redid layout * Made prettier (changed fonts/colors - possibly not to Avamander's rigorous artisanal standards) * Floating action button w/material icon from Google * Use fab or keyboard as ENTER key * clear input/request focus per command (and on start) * Enter command> prompt tells you when it's ready for input * you now see the command you entered * better scrolling (and auto-scroll to bottom) * wrap text instead of having to manually swipe to see text * much more! TODO: * The console's back button seems to be disabled. Not new, just noticed that. * Bug: Stop HTML tags in commands from being interpreted (not big deal) * Would be nice: Timeouton terminal ""lockups"" or non-returning commands * Feature: Remember previous commands and use up/down arrows to select  (among: 6, score: 0.1111111111111111) |||  (among: 6, score: 1.0e-08) ||| "
<=,10,"",android.os.Looper.myLooper()Landroid/os/Looper;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.view.View.post(Ljava/lang/Runnable;)Z,1, ||| 
<=,10,"",android.graphics.drawable.DrawableContainer.setExitFadeDuration(I)V&android.graphics.drawable.DrawableContainer.setEnterFadeDuration(I)V&android.content.res.Resources.getInteger(I)I&android.content.Context.getResources()Landroid/content/res/Resources;,2, ||| 
<=,10,android.view.LayoutInflater$Factory.onCreateView(Ljava/lang/String;Landroid/content/Context;Landroid/util/AttributeSet;)Landroid/view/View;&android.graphics.RectF.<init>()V&android.content.res.TypedArray.getColor(II)I&android.view.LayoutInflater.createView(Ljava/lang/String;Ljava/lang/String;Landroid/util/AttributeSet;)Landroid/view/View;&android.text.Spanned.getSpanEnd(Ljava/lang/Object;)I&android.content.res.TypedArray.getDimensionPixelSize(II)I&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.graphics.Paint.setTypeface(Landroid/graphics/Typeface;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.subSequence(II)Ljava/lang/CharSequence;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.text.TextPaint.<init>(I)V&android.graphics.Color.blue(I)I&android.content.res.TypedArray.recycle()V&android.widget.TextView.getText()Ljava/lang/CharSequence;&android.text.SpannableString.<init>(Ljava/lang/CharSequence;)V&android.text.SpannableStringBuilder.length()I&android.graphics.drawable.Drawable.<init>()V&android.text.SpannableStringBuilder.<init>()V&android.text.SpannableStringBuilder.append(Ljava/lang/CharSequence;)Landroid/text/SpannableStringBuilder;&android.widget.ImageView.setImageDrawable(Landroid/graphics/drawable/Drawable;)V&android.view.View.getTag(I)Ljava/lang/Object;&android.graphics.Path.<init>()V&android.graphics.Color.green(I)I&android.content.Context.getPackageName()Ljava/lang/String;&android.widget.TextView.setText(Ljava/lang/CharSequence;)V&android.view.View.setTag(ILjava/lang/Object;)V&android.graphics.Rect.<init>()V&android.text.Spanned.getSpanStart(Ljava/lang/Object;)I&android.graphics.drawable.Drawable.invalidateSelf()V&android.graphics.Paint.setUnderlineText(Z)V&android.graphics.Color.alpha(I)I&android.text.style.TypefaceSpan.<init>(Ljava/lang/String;)V&android.widget.TextView.addTextChangedListener(Landroid/text/TextWatcher;)V&android.text.SpannableStringBuilder.append(C)Landroid/text/SpannableStringBuilder;&android.text.style.CharacterStyle.wrap(Landroid/text/style/CharacterStyle;)Landroid/text/style/CharacterStyle;&android.graphics.Paint.<init>(I)V&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.text.SpannableString.valueOf(Ljava/lang/CharSequence;)Landroid/text/SpannableString;&android.graphics.Paint.setStyle(Landroid/graphics/Paint$Style;)V&android.content.res.TypedArray.getString(I)Ljava/lang/String;&android.graphics.Paint.setTextAlign(Landroid/graphics/Paint$Align;)V&android.support.v7.view.menu.ActionMenuItemView.setIcon(Landroid/graphics/drawable/Drawable;)V&android.graphics.Color.red(I)I&android.text.Spanned.getSpans(IILjava/lang/Class;)[Ljava/lang/Object;&android.widget.TextView.setAllCaps(Z)V&android.text.Spannable.setSpan(Ljava/lang/Object;III)V&android.graphics.Color.rgb(III)I&android.content.Context.obtainStyledAttributes(Landroid/util/AttributeSet;[I)Landroid/content/res/TypedArray;&android.content.Context.getResources()Landroid/content/res/Resources;&android.graphics.Paint.setAntiAlias(Z)V&android.graphics.Paint.setAlpha(I)V&android.graphics.Paint.setStrokeWidth(F)V&android.graphics.Paint.setColor(I)V,android.view.LayoutInflater$Factory.onCreateView(Ljava/lang/String;Landroid/content/Context;Landroid/util/AttributeSet;)Landroid/view/View;&android.graphics.RectF.<init>()V&android.content.res.TypedArray.getColor(II)I&android.text.Spanned.getSpanEnd(Ljava/lang/Object;)I&android.content.res.TypedArray.getDimensionPixelSize(II)I&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.graphics.Paint.setTypeface(Landroid/graphics/Typeface;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.subSequence(II)Ljava/lang/CharSequence;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.text.TextPaint.<init>(I)V&android.graphics.Color.blue(I)I&android.content.res.TypedArray.recycle()V&android.widget.TextView.getText()Ljava/lang/CharSequence;&android.text.SpannableString.<init>(Ljava/lang/CharSequence;)V&android.text.SpannableStringBuilder.length()I&android.graphics.drawable.Drawable.<init>()V&android.text.SpannableStringBuilder.<init>()V&android.text.SpannableStringBuilder.append(Ljava/lang/CharSequence;)Landroid/text/SpannableStringBuilder;&android.widget.ImageView.setImageDrawable(Landroid/graphics/drawable/Drawable;)V&android.view.View.getTag(I)Ljava/lang/Object;&android.graphics.Path.<init>()V&android.graphics.Color.green(I)I&android.content.Context.getPackageName()Ljava/lang/String;&android.widget.TextView.setText(Ljava/lang/CharSequence;)V&android.view.View.setTag(ILjava/lang/Object;)V&android.graphics.Rect.<init>()V&android.text.Spanned.getSpanStart(Ljava/lang/Object;)I&android.graphics.drawable.Drawable.invalidateSelf()V&android.graphics.Paint.setUnderlineText(Z)V&android.graphics.Color.alpha(I)I&android.text.style.TypefaceSpan.<init>(Ljava/lang/String;)V&android.widget.TextView.addTextChangedListener(Landroid/text/TextWatcher;)V&android.text.SpannableStringBuilder.append(C)Landroid/text/SpannableStringBuilder;&android.text.style.CharacterStyle.wrap(Landroid/text/style/CharacterStyle;)Landroid/text/style/CharacterStyle;&android.graphics.Paint.<init>(I)V&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.text.SpannableString.valueOf(Ljava/lang/CharSequence;)Landroid/text/SpannableString;&android.graphics.Paint.setStyle(Landroid/graphics/Paint$Style;)V&android.content.res.TypedArray.getString(I)Ljava/lang/String;&android.graphics.Paint.setTextAlign(Landroid/graphics/Paint$Align;)V&android.support.v7.view.menu.ActionMenuItemView.setIcon(Landroid/graphics/drawable/Drawable;)V&android.graphics.Color.red(I)I&android.text.Spanned.getSpans(IILjava/lang/Class;)[Ljava/lang/Object;&android.widget.TextView.setAllCaps(Z)V&android.text.Spannable.setSpan(Ljava/lang/Object;III)V&android.graphics.Color.rgb(III)I&android.content.Context.obtainStyledAttributes(Landroid/util/AttributeSet;[I)Landroid/content/res/TypedArray;&android.content.Context.getResources()Landroid/content/res/Resources;&android.graphics.Paint.setAntiAlias(Z)V&android.graphics.Paint.setAlpha(I)V&android.graphics.Paint.setStrokeWidth(F)V&android.graphics.Paint.setColor(I)V,3, ||| 
<=,10,"",android.view.LayoutInflater.getFactory2()Landroid/view/LayoutInflater$Factory2;&android.view.LayoutInflater.setFactory2(Landroid/view/LayoutInflater$Factory2;)V,3, ||| 
<=,10,android.view.View.setOnKeyListener(Landroid/view/View$OnKeyListener;)V&android.view.View.findViewById(I)Landroid/view/View;,android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.support.v7.app.AppCompatActivity.findViewById(I)Landroid/view/View;&android.view.View.setOnTouchListener(Landroid/view/View$OnTouchListener;)V&android.view.ViewGroup.getChildCount()I,1, ||| 
<=,10,"",android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.view.View.findViewById(I)Landroid/view/View;&android.app.SearchManager.getSearchableInfo(Landroid/content/ComponentName;)Landroid/app/SearchableInfo;&android.view.View.setOnClickListener(Landroid/view/View$OnClickListener;)V&android.app.Activity.getComponentName()Landroid/content/ComponentName;&android.view.View.setOnTouchListener(Landroid/view/View$OnTouchListener;)V&android.widget.SearchView.setSearchableInfo(Landroid/app/SearchableInfo;)V&android.view.ViewGroup.getChildCount()I&android.widget.SearchView.setIconifiedByDefault(Z)V,1, ||| 
